trip_id,start_stop_id,arrival_time,arrival_hour,arrival_minute,stop_sequence_x,stop_lat,stop_lon,route_id,direction_id,runtime_sec,end_stop_id,next_lat,next_lon,congestion_level
25439-1026-130-5352.7.71:201300-20-3_93BDBBA6-8427-410E-9D09-B08400AF6A40,9673,1900-01-01 20:46:40.000000000,20,46,10,50.577209,7.229779,13001026,1,620.0,9605,50.546977,7.258268,1
25439-1026-130-5352.7.71:201300-20-3_93BDBBA6-8427-410E-9D09-B08400AF6A40,2856,1900-01-01 20:57:00.000000000,20,57,11,50.546977,7.258268,13001026,1,300.0,9673,50.504214,7.304551,0
25439-1026-130-5352.7.71:201300-20-3_93BDBBA6-8427-410E-9D09-B08400AF6A40,7311,1900-01-01 21:02:00.000000000,21,2,12,50.504214,7.304551,13001026,1,240.0,2856,50.481429,7.332639,0
25439-1026-130-5352.7.71:201300-20-3_93BDBBA6-8427-410E-9D09-B08400AF6A40,7310,1900-01-01 21:06:00.000000000,21,6,13,50.481429,7.332639,13001026,1,180.0,7311,50.457142,7.361768,0
25439-1026-130-5352.7.71:201300-20-3_93BDBBA6-8427-410E-9D09-B08400AF6A40,10114,1900-01-01 21:09:00.000000000,21,9,14,50.457142,7.361768,13001026,1,180.0,7310,50.434541,7.404839,0
25439-1026-130-5352.7.71:201300-20-3_93BDBBA6-8427-410E-9D09-B08400AF6A40,10113,1900-01-01 21:12:00.000000000,21,12,15,50.434541,7.404839,13001026,1,240.0,10114,50.421172,7.450979,0
25439-1026-130-5352.7.71:201300-20-3_93BDBBA6-8427-410E-9D09-B08400AF6A40,10116,1900-01-01 21:16:00.000000000,21,16,16,50.421172,7.450979,13001026,1,180.0,10113,50.402614,7.509055,0
25439-1026-130-5352.7.71:201300-20-3_93BDBBA6-8427-410E-9D09-B08400AF6A40,10115,1900-01-01 21:19:00.000000000,21,19,17,50.402614,7.509055,13001026,1,240.0,10116,50.367484,7.591603,0
25439-1026-130-5352.7.71:201300-20-3_93BDBBA6-8427-410E-9D09-B08400AF6A40,10118,1900-01-01 21:23:00.000000000,21,23,18,50.367484,7.591603,13001026,1,360.0,10115,50.357707,7.589969,0
25439-1026-130-5352.7.71:201300-20-3_93BDBBA6-8427-410E-9D09-B08400AF6A40,10138,1900-01-01 21:29:00.000000000,21,29,19,50.357707,7.589969,13001026,1,60.0,10118,50.350923,7.588337,0
25439-1026-130-5352.7.71:201300-20-3_93BDBBA6-8427-410E-9D09-B08400AF6A40,10117,1900-01-01 21:30:00.000000000,21,30,20,50.350923,7.588337,13001026,1,240.0,10138,50.350923,7.588337,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3432,1900-01-01 09:05:00.000000000,9,5,1,51.10752,7.005247,300255,0,120.0,3433,51.114878,7.002537,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3431,1900-01-01 09:07:00.000000000,9,7,2,51.114878,7.002537,300255,0,120.0,3432,51.110604,6.999917,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3430,1900-01-01 09:09:00.000000000,9,9,3,51.110604,6.999917,300255,0,60.0,3431,51.106322,6.99921,0
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3434,1900-01-01 09:10:00.000000000,9,10,4,51.106322,6.99921,300255,0,60.0,3430,51.100696,6.999103,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3429,1900-01-01 09:11:00.000000000,9,11,5,51.100696,6.999103,300255,0,60.0,3434,51.093956,6.997901,1
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3103,1900-01-01 09:12:00.000000000,9,12,6,51.093956,6.997901,300255,0,120.0,3429,51.091131,6.99814,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3428,1900-01-01 09:14:00.000000000,9,14,7,51.091131,6.99814,300255,0,60.0,3103,51.084846,6.996192,3
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3427,1900-01-01 09:15:00.000000000,9,15,8,51.084846,6.996192,300255,0,60.0,9429,51.081621,6.995952,1
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3426,1900-01-01 09:16:00.000000000,9,16,9,51.081621,6.995952,300255,0,45.6,3427,51.079675,6.995439,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,2637,1900-01-01 09:16:45.600000000,9,16,10,51.079675,6.995439,300255,0,60.0,3426,51.075341,6.993448,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3066,1900-01-01 09:17:45.600000000,9,17,11,51.075341,6.993448,300255,0,60.0,2637,51.072809,6.996276,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3065,1900-01-01 09:18:45.600000000,9,18,12,51.072809,6.996276,300255,0,60.0,3066,51.069844,7.000336,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3064,1900-01-01 09:19:45.600000000,9,19,13,51.069844,7.000336,300255,0,60.0,3065,51.067354,7.003549,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5221,1900-01-01 09:20:45.600000000,9,20,14,51.067354,7.003549,300255,0,60.0,3064,51.066176,7.008759,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5219,1900-01-01 09:21:45.600000000,9,21,15,51.066176,7.008759,300255,0,165.6,5221,51.065779,7.00584,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5220,1900-01-01 09:24:31.200000000,9,24,16,51.065779,7.00584,300255,0,120.0,5219,51.063505,7.003723,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5222,1900-01-01 09:26:31.200000000,9,26,17,51.063505,7.003723,300255,0,105.6,5220,51.061248,7.003802,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5223,1900-01-01 09:28:16.800000000,9,28,18,51.061248,7.003802,300255,0,120.0,5222,51.058538,7.003187,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5224,1900-01-01 09:30:16.800000000,9,30,19,51.058538,7.003187,300255,0,60.0,5223,51.052902,6.999058,3
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5225,1900-01-01 09:31:16.800000000,9,31,20,51.052902,6.999058,300255,0,120.0,5224,51.04906,6.996322,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,7663,1900-01-01 09:33:16.800000000,9,33,21,51.04906,6.996322,300255,0,120.0,5225,51.046237,6.994237,3
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5226,1900-01-01 09:35:16.800000000,9,35,22,51.046237,6.994237,300255,0,60.0,7663,51.041194,6.991035,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5227,1900-01-01 09:36:16.800000000,9,36,23,51.041194,6.991035,300255,0,60.0,5226,51.033744,6.988695,1
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,1289,1900-01-01 09:37:16.800000000,9,37,24,51.033744,6.988695,300255,0,120.0,5227,51.031508,6.991655,1
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5228,1900-01-01 09:39:16.800000000,9,39,25,51.031508,6.991655,300255,0,195.0,1289,51.031508,6.991655,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3432,1900-01-01 09:05:00.000000000,9,5,1,51.10752,7.005247,300255,1,120.0,3431,51.114878,7.002537,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3431,1900-01-01 09:07:00.000000000,9,7,2,51.114878,7.002537,300255,1,60.0,3430,51.110604,6.999917,0
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3430,1900-01-01 09:08:00.000000000,9,8,3,51.110604,6.999917,300255,1,60.0,3434,51.106322,6.99921,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3434,1900-01-01 09:09:00.000000000,9,9,4,51.106322,6.99921,300255,1,120.0,3429,51.100696,6.999103,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3429,1900-01-01 09:11:00.000000000,9,11,5,51.100696,6.999103,300255,1,120.0,3103,51.093956,6.997901,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3103,1900-01-01 09:13:00.000000000,9,13,6,51.093956,6.997901,300255,1,60.0,3428,51.091131,6.99814,3
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3428,1900-01-01 09:14:00.000000000,9,14,7,51.091131,6.99814,300255,1,60.0,3427,51.084846,6.996192,0
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3427,1900-01-01 09:15:00.000000000,9,15,8,51.084846,6.996192,300255,1,60.0,3426,51.081621,6.995952,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3426,1900-01-01 09:16:00.000000000,9,16,9,51.081621,6.995952,300255,1,60.0,2637,51.079675,6.995439,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,2637,1900-01-01 09:17:00.000000000,9,17,10,51.079675,6.995439,300255,1,60.0,3066,51.075341,6.993448,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3066,1900-01-01 09:18:00.000000000,9,18,11,51.075341,6.993448,300255,1,60.0,3065,51.072809,6.996276,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3065,1900-01-01 09:19:00.000000000,9,19,12,51.072809,6.996276,300255,1,60.0,3064,51.069844,7.000336,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,3064,1900-01-01 09:20:00.000000000,9,20,13,51.069844,7.000336,300255,1,105.0,5221,51.067354,7.003549,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5221,1900-01-01 09:21:45.000000000,9,21,14,51.067354,7.003549,300255,1,180.0,5219,51.066176,7.008759,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5219,1900-01-01 09:24:45.000000000,9,24,15,51.066176,7.008759,300255,1,105.0,5220,51.065779,7.00584,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5220,1900-01-01 09:26:30.000000000,9,26,16,51.065779,7.00584,300255,1,120.0,5222,51.063505,7.003723,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5222,1900-01-01 09:28:30.000000000,9,28,17,51.063505,7.003723,300255,1,60.0,5223,51.061248,7.003802,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5223,1900-01-01 09:29:30.000000000,9,29,18,51.061248,7.003802,300255,1,60.0,5224,51.058538,7.003187,3
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5224,1900-01-01 09:30:30.000000000,9,30,19,51.058538,7.003187,300255,1,165.0,5225,51.052902,6.999058,3
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5225,1900-01-01 09:33:15.000000000,9,33,20,51.052902,6.999058,300255,1,60.0,7663,51.04906,6.996322,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,7663,1900-01-01 09:34:15.000000000,9,34,21,51.04906,6.996322,300255,1,105.0,5226,51.046237,6.994237,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5226,1900-01-01 09:36:00.000000000,9,36,22,51.046237,6.994237,300255,1,60.0,5227,51.041194,6.991035,1
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5227,1900-01-01 09:37:00.000000000,9,37,23,51.041194,6.991035,300255,1,120.0,1289,51.033744,6.988695,2
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,1289,1900-01-01 09:39:00.000000000,9,39,24,51.033744,6.988695,300255,1,120.0,5228,51.031508,6.991655,4
255002-255-003-3432.2.21:090500-25-63_DF9D8085-B4DF-4F23-BFAF-AF6D0110EA04,5228,1900-01-01 09:41:00.000000000,9,41,25,51.031508,6.991655,300255,1,240.0,5229,51.031508,6.991655,4
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,3100,1900-01-01 05:32:00.000000000,5,32,1,51.105468,7.015912,300257,0,60.0,5258,51.104139,7.012699,2
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,5258,1900-01-01 05:33:00.000000000,5,33,2,51.104139,7.012699,300257,0,60.0,3433,51.105018,7.009748,3
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,3433,1900-01-01 05:34:00.000000000,5,34,3,51.105018,7.009748,300257,0,60.0,3432,51.10752,7.005247,2
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,3432,1900-01-01 05:35:00.000000000,5,35,4,51.10752,7.005247,300257,0,60.0,3431,51.114878,7.002537,0
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,3431,1900-01-01 05:36:00.000000000,5,36,5,51.114878,7.002537,300257,0,120.0,3430,51.110604,6.999917,2
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,3430,1900-01-01 05:38:00.000000000,5,38,6,51.110604,6.999917,300257,0,60.0,3434,51.106322,6.99921,2
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,3434,1900-01-01 05:39:00.000000000,5,39,7,51.106322,6.99921,300257,0,120.0,3097,51.104697,6.992636,3
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,3097,1900-01-01 05:41:00.000000000,5,41,8,51.104697,6.992636,300257,0,240.0,3095,51.117594,6.972646,1
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,3095,1900-01-01 05:45:00.000000000,5,45,9,51.117594,6.972646,300257,0,120.0,3094,51.117226,6.967183,4
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,3094,1900-01-01 05:47:00.000000000,5,47,10,51.117226,6.967183,300257,0,60.0,3093,51.115044,6.96141,2
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,3093,1900-01-01 05:48:00.000000000,5,48,11,51.115044,6.96141,300257,0,60.0,3092,51.113916,6.958688,4
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,3092,1900-01-01 05:49:00.000000000,5,49,12,51.113916,6.958688,300257,0,60.0,2622,51.113375,6.951151,1
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,2622,1900-01-01 05:50:00.000000000,5,50,13,51.113375,6.951151,300257,0,60.0,5263,51.113842,6.944577,2
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,5263,1900-01-01 05:51:00.000000000,5,51,14,51.113842,6.944577,300257,0,60.0,5262,51.113624,6.937046,1
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,5262,1900-01-01 05:52:00.000000000,5,52,15,51.113624,6.937046,300257,0,120.0,5261,51.109744,6.93891,3
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,5261,1900-01-01 05:54:00.000000000,5,54,16,51.109744,6.93891,300257,0,60.0,5260,51.107117,6.941427,2
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,5260,1900-01-01 05:55:00.000000000,5,55,17,51.107117,6.941427,300257,0,60.0,2942,51.105061,6.942199,3
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,2942,1900-01-01 05:56:00.000000000,5,56,18,51.105061,6.942199,300257,0,120.0,3079,51.105061,6.942199,2
2570001-257-003-3100.2.23:053200-19-63_1A73D408-7BA0-4BD9-996B-AF6D0110ED87,3079,1900-01-01 05:58:00.000000000,5,58,19,51.1024,6.937819,300257,1,120.0,2942,51.1024,6.937819,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3477,1900-01-01 13:36:00.000000000,13,36,2,51.104894,7.146959,300258,0,180.0,8658,51.107366,7.144207,3
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3476,1900-01-01 13:39:00.000000000,13,39,3,51.107366,7.144207,300258,0,60.0,3477,51.109105,7.14188,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3483,1900-01-01 13:40:00.000000000,13,40,4,51.109105,7.14188,300258,0,60.0,3476,51.115273,7.133477,3
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3484,1900-01-01 13:41:00.000000000,13,41,5,51.115273,7.133477,300258,0,60.0,3483,51.117436,7.129188,0
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3485,1900-01-01 13:42:00.000000000,13,42,6,51.117436,7.129188,300258,0,60.0,3484,51.118199,7.12088,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3486,1900-01-01 13:43:00.000000000,13,43,7,51.118199,7.12088,300258,0,60.0,3485,51.117468,7.115478,1
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3487,1900-01-01 13:44:00.000000000,13,44,8,51.117468,7.115478,300258,0,60.0,3486,51.116212,7.111449,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,5400,1900-01-01 13:45:00.000000000,13,45,9,51.116212,7.111449,300258,0,60.0,3487,51.116671,7.110532,3
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3488,1900-01-01 13:46:00.000000000,13,46,10,51.116671,7.110532,300258,0,60.0,5400,51.12087,7.111261,3
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3499,1900-01-01 13:47:00.000000000,13,47,11,51.12087,7.111261,300258,0,60.0,3488,51.122384,7.10137,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3500,1900-01-01 13:48:00.000000000,13,48,12,51.122384,7.10137,300258,0,60.0,3499,51.121968,7.095918,0
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3502,1900-01-01 13:49:00.000000000,13,49,13,51.121968,7.095918,300258,0,60.0,3500,51.117985,7.084513,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3503,1900-01-01 13:50:00.000000000,13,50,14,51.117985,7.084513,300258,0,60.0,3502,51.113221,7.062937,0
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3504,1900-01-01 13:51:00.000000000,13,51,15,51.113221,7.062937,300258,0,120.0,3503,51.116446,7.055185,0
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3505,1900-01-01 13:53:00.000000000,13,53,16,51.116446,7.055185,300258,0,60.0,3504,51.120171,7.046857,1
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3506,1900-01-01 13:54:00.000000000,13,54,17,51.120171,7.046857,300258,0,60.0,3505,51.121396,7.041471,0
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3507,1900-01-01 13:55:00.000000000,13,55,18,51.121396,7.041471,300258,0,60.0,3506,51.119161,7.03408,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3508,1900-01-01 13:56:00.000000000,13,56,19,51.119161,7.03408,300258,0,60.0,3507,51.115581,7.02923,1
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3510,1900-01-01 13:57:00.000000000,13,57,20,51.115581,7.02923,300258,0,120.0,3508,51.113111,7.028047,3
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3511,1900-01-01 13:59:00.000000000,13,59,21,51.113111,7.028047,300258,0,60.0,3510,51.108784,7.022253,3
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,1424,1900-01-01 14:00:00.000000000,14,0,22,51.108784,7.022253,300258,0,120.0,3511,51.105468,7.015912,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3100,1900-01-01 14:02:00.000000000,14,2,23,51.105468,7.015912,300258,0,0.0,2546,51.104139,7.012699,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,5258,1900-01-01 14:02:00.000000000,14,2,24,51.104139,7.012699,300258,0,120.0,3100,51.105018,7.009748,4
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3433,1900-01-01 14:04:00.000000000,14,4,25,51.105018,7.009748,300258,0,60.0,5258,51.10752,7.005247,3
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3432,1900-01-01 14:05:00.000000000,14,5,26,51.10752,7.005247,300258,0,60.0,3433,51.10752,7.005247,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,8658,1900-01-01 13:34:00.000000000,13,34,1,51.102429,7.155322,300258,1,120.0,3477,51.104894,7.146959,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3477,1900-01-01 13:36:00.000000000,13,36,2,51.104894,7.146959,300258,1,60.0,3476,51.107366,7.144207,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3476,1900-01-01 13:37:00.000000000,13,37,3,51.107366,7.144207,300258,1,60.0,3483,51.109105,7.14188,3
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3483,1900-01-01 13:38:00.000000000,13,38,4,51.109105,7.14188,300258,1,60.0,3484,51.115273,7.133477,0
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3484,1900-01-01 13:39:00.000000000,13,39,5,51.115273,7.133477,300258,1,60.0,3485,51.117436,7.129188,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3485,1900-01-01 13:40:00.000000000,13,40,6,51.117436,7.129188,300258,1,60.0,3486,51.118199,7.12088,1
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3486,1900-01-01 13:41:00.000000000,13,41,7,51.118199,7.12088,300258,1,60.0,3487,51.117468,7.115478,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3487,1900-01-01 13:42:00.000000000,13,42,8,51.117468,7.115478,300258,1,60.0,5400,51.116212,7.111449,3
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,5400,1900-01-01 13:43:00.000000000,13,43,9,51.116212,7.111449,300258,1,60.0,3488,51.116671,7.110532,3
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3488,1900-01-01 13:44:00.000000000,13,44,10,51.116671,7.110532,300258,1,60.0,3499,51.12087,7.111261,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3499,1900-01-01 13:45:00.000000000,13,45,11,51.12087,7.111261,300258,1,60.0,3500,51.122384,7.10137,0
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3500,1900-01-01 13:46:00.000000000,13,46,12,51.122384,7.10137,300258,1,60.0,3502,51.121968,7.095918,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3502,1900-01-01 13:47:00.000000000,13,47,13,51.121968,7.095918,300258,1,60.0,3503,51.117985,7.084513,0
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3503,1900-01-01 13:48:00.000000000,13,48,14,51.117985,7.084513,300258,1,60.0,3504,51.113221,7.062937,0
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3504,1900-01-01 13:49:00.000000000,13,49,15,51.113221,7.062937,300258,1,60.0,3505,51.116446,7.055185,1
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3505,1900-01-01 13:50:00.000000000,13,50,16,51.116446,7.055185,300258,1,60.0,3506,51.120171,7.046857,0
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3506,1900-01-01 13:51:00.000000000,13,51,17,51.120171,7.046857,300258,1,60.0,3507,51.121396,7.041471,2
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3507,1900-01-01 13:52:00.000000000,13,52,18,51.121396,7.041471,300258,1,60.0,3508,51.119161,7.03408,1
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3508,1900-01-01 13:53:00.000000000,13,53,19,51.119161,7.03408,300258,1,120.0,3510,51.115581,7.02923,3
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3510,1900-01-01 13:55:00.000000000,13,55,20,51.115581,7.02923,300258,1,60.0,3511,51.113111,7.028047,3
258012-258-003-8658.2.23:133400-26-63_526D5669-8D6A-4A5A-B261-B00C00D91A83,3511,1900-01-01 13:56:00.000000000,13,56,21,51.113111,7.028047,300258,1,120.0,1424,51.108784,7.022253,2
